subject	session	condition	trial	prime	target	target_category	response_time	accuracy
30	1	rIPS	84	sociale	diffamazione	s	949.4000000000001	1	
30	1	rIPS	85	quantità	altruismo	s	698.3000000000002	1	
30	1	rIPS	86	quantità	patto	s	1121.1	1	
30	1	rIPS	87	quantità	gentilezza	s	719.2000000000003	1	
30	1	rIPS	88	quantità	estensione	q	645.0999999999999	0	
30	1	rIPS	89	quantità	addizione	q	678.0	1	
30	1	rIPS	90	quantità	cospirazione	s	1117.3000000000002	1	
30	1	rIPS	91	sociale	cospirazione	s	1971.4	1	
30	1	rIPS	92	sociale	altruismo	s	887.7000000000003	1	
30	1	rIPS	93	quantità	frazione	q	655.0999999999999	1	
30	1	rIPS	94	quantità	quintale	q	935.7000000000003	1	
30	1	rIPS	95	sociale	patto	s	805.3000000000002	1	
30	1	rIPS	96	sociale	complotto	s	807.9000000000001	1	
30	1	rIPS	97	sociale	tradizione	s	586.5999999999999	1	
30	1	rIPS	98	quantità	sfacciataggine	s	870.2000000000003	1	
30	1	rIPS	99	quantità	offesa	s	702.3000000000002	1	
30	1	rIPS	100	quantità	sudditanza	s	717.0	1	
30	1	rIPS	101	sociale	dissenso	s	899.0999999999999	1	
30	1	rIPS	102	quantità	mole	q	761.9000000000001	1	
30	1	rIPS	103	sociale	espansione	q	717.8000000000002	1	
30	1	rIPS	104	sociale	immensità	q	1444.0	1	
30	1	rIPS	105	sociale	grossezza	q	796.8000000000002	1	
30	1	rIPS	106	quantità	alleanza	s	1031.4	1	
30	1	rIPS	108	quantità	tonnellata	q	854.5	1	
30	1	rIPS	109	quantità	cumulo	q	679.0999999999999	1	
30	1	rIPS	110	quantità	plebe	s	878.5999999999999	1	
30	1	rIPS	111	sociale	addizione	q	822.0999999999999	1	
30	1	rIPS	112	sociale	competizione	s	832.2000000000003	1	
38	1	Cz	1	quantità	quintale	q	959.2000000000003	1	
38	1	Cz	2	quantità	penuria	q	675.3000000000002	0	
38	1	Cz	3	sociale	relazione	s	811.4000000000001	1	
38	1	Cz	4	sociale	lusinga	s	821.5	1	
38	1	Cz	5	sociale	riduzione	q	823.5	1	
38	1	Cz	6	quantità	servitù	s	729.5999999999999	1	
38	1	Cz	7	sociale	notorietà	s	879.0	1	
38	1	Cz	8	sociale	alleanza	s	774.5	1	
38	1	Cz	9	quantità	sfacciataggine	s	978.5	1	
38	1	Cz	10	quantità	notorietà	s	805.9000000000001	1	
38	1	Cz	11	quantità	tonnellata	q	952.8000000000002	1	
38	1	Cz	12	sociale	carico	q	1189.4	1	
38	1	Cz	13	sociale	accrescimento	q	1769.0	1	
38	1	Cz	14	quantità	relazione	s	677.0999999999999	1	
38	1	Cz	15	sociale	nomea	s	836.4000000000001	1	
38	1	Cz	16	quantità	alleanza	s	885.8000000000002	1	
38	1	Cz	17	quantità	diffamazione	s	941.4000000000001	1	
38	1	Cz	18	quantità	complotto	s	674.8000000000002	1	
38	1	Cz	19	quantità	immensità	q	1122.9	1	
38	1	Cz	20	quantità	dissenso	s	729.0	1	
38	1	Cz	21	sociale	addizione	q	766.3000000000002	1	
38	1	Cz	22	quantità	competizione	s	930.4000000000001	1	
38	1	Cz	23	quantità	catasta	q	1759.8000000000002	0	
38	1	Cz	24	sociale	ingrandimento	q	1196.1	1	
38	1	Cz	25	quantità	addizione	q	790.9000000000001	1	
38	1	Cz	26	quantità	gentilezza	s	698.3000000000002	1	
38	1	Cz	27	quantità	diminuzione	q	689.0	1	
38	1	Cz	28	quantità	sudditanza	s	952.4000000000001	1	
38	1	Cz	29	sociale	fascino	s	837.0999999999999	1	
38	1	Cz	30	quantità	carenza	q	1350.5	1	
38	1	Cz	31	sociale	decremento	q	1083.4	1	
38	1	Cz	32	quantità	plebe	s	674.8000000000002	1	
38	1	Cz	33	sociale	dissenso	s	938.8000000000002	1	
38	1	Cz	34	sociale	catasta	q	1056.3000000000002	1	
38	1	Cz	35	quantità	riduzione	q	769.0	1	
38	1	Cz	36	quantità	dilatazione	q	1189.1	1	
38	1	Cz	37	sociale	scherzo	s	776.5999999999999	1	
38	1	Cz	38	sociale	mole	q	827.9000000000001	1	
38	1	Cz	39	quantità	accumulo	q	933.5	1	
38	1	Cz	40	sociale	tradizione	s	1194.8000000000002	1	
38	1	Cz	41	quantità	cospirazione	s	1325.7000000000003	1	
38	1	Cz	42	quantità	dispetto	s	779.0999999999999	1	
38	1	Cz	43	sociale	tonnellata	q	710.4000000000001	1	
38	1	Cz	44	sociale	estensione	q	1260.6	1	
38	1	Cz	45	sociale	patto	s	868.7000000000003	1	
38	1	Cz	46	sociale	sfacciataggine	s	1468.8000000000002	1	
38	1	Cz	47	sociale	immensità	q	812.8000000000002	1	
38	1	Cz	48	sociale	carenza	q	982.9000000000001	1	
38	1	Cz	49	quantità	grossezza	q	906.3000000000002	1	
38	1	Cz	50	sociale	venerazione	s	977.2000000000003	1	
38	1	Cz	51	quantità	rivalità	s	1084.7000000000003	1	
38	1	Cz	52	sociale	rivalità	s	1011.9000000000001	1	
38	1	Cz	53	sociale	enormità	q	934.0	1	
38	1	Cz	54	sociale	offesa	s	1019.5999999999999	1	
38	1	Cz	55	sociale	servitù	s	1245.6	1	
38	1	Cz	56	quantità	socievolezza	s	1142.3000000000002	1	
38	1	Cz	57	sociale	grandezza	q	803.0999999999999	1	
38	1	Cz	58	sociale	penuria	q	789.9000000000001	0	
38	1	Cz	59	quantità	altruismo	s	897.4000000000001	1	
38	1	Cz	60	sociale	porzione	q	936.2000000000003	1	
38	1	Cz	61	quantità	carico	q	1285.5	1	
38	1	Cz	62	sociale	frazione	q	972.9000000000001	1	
38	1	Cz	63	sociale	dilatazione	q	1097.0	1	
38	1	Cz	64	sociale	competizione	s	663.9000000000001	1	
38	1	Cz	65	quantità	massa	q	1455.8000000000002	1	
38	1	Cz	66	quantità	mole	q	592.5999999999999	1	
38	1	Cz	67	quantità	emarginazione	s	1059.4	1	
38	1	Cz	68	sociale	etnia	s	883.5999999999999	1	
38	1	Cz	69	quantità	stazza	q	2674.9	1	
38	1	Cz	70	sociale	espansione	q	659.0	1	
38	1	Cz	71	sociale	stazza	q	859.0999999999999	1	
38	1	Cz	72	quantità	venerazione	s	1939.2999999999997	1	
38	1	Cz	73	quantità	scherzo	s	792.7000000000003	1	
38	1	Cz	74	quantità	lusinga	s	1067.5	1	
38	1	Cz	75	quantità	offesa	s	683.7000000000003	1	
38	1	Cz	76	sociale	cumulo	q	1082.9	1	
38	1	Cz	77	sociale	socievolezza	s	770.4000000000001	1	
38	1	Cz	78	quantità	grandezza	q	1062.6	1	
38	1	Cz	79	quantità	decremento	q	798.7000000000003	1	
38	1	Cz	80	sociale	incremento	q	897.5	1	
38	1	Cz	81	quantità	cumulo	q	752.2000000000003	1	
38	1	Cz	82	sociale	emarginazione	s	812.8000000000002	1	
38	1	Cz	83	quantità	incremento	q	2375.0000000000005	1	
38	1	Cz	84	sociale	accumulo	q	1331.2000000000003	1	
38	1	Cz	85	quantità	estensione	q	696.5	1	
38	1	Cz	86	sociale	quintale	q	687.4000000000001	1	
38	1	Cz	87	quantità	ingrandimento	q	1382.7000000000003	1	
38	1	Cz	88	quantità	nomea	s	682.3000000000002	1	
38	1	Cz	89	quantità	frazione	q	753.5	1	
38	1	Cz	90	quantità	infamia	s	702.4000000000001	1	
38	1	Cz	91	sociale	infamia	s	605.2000000000003	1	
38	1	Cz	92	sociale	altruismo	s	663.9000000000001	1	
38	1	Cz	93	quantità	fascino	s	760.0	1	
38	1	Cz	94	quantità	tradizione	s	844.0	1	
38	1	Cz	95	sociale	grossezza	q	788.7000000000003	1	
38	1	Cz	96	quantità	allargamento	q	1288.3000000000002	1	
38	1	Cz	97	sociale	cospirazione	s	895.7000000000003	1	
38	1	Cz	98	quantità	espansione	q	1366.5	1	
38	1	Cz	99	sociale	plebe	s	738.4000000000001	1	
38	1	Cz	100	sociale	allargamento	q	896.0	1	
38	1	Cz	101	quantità	porzione	q	1086.6	1	
38	1	Cz	102	sociale	massa	q	614.0999999999999	1	
38	1	Cz	103	quantità	accrescimento	q	1024.1	1	
38	1	Cz	104	sociale	diminuzione	q	818.4000000000001	1	
38	1	Cz	105	sociale	sudditanza	s	900.3000000000002	1	
38	1	Cz	106	sociale	dispetto	s	755.0999999999999	1	
38	1	Cz	107	quantità	patto	s	624.0	1	
38	1	Cz	108	quantità	etnia	s	849.9000000000001	1	
38	1	Cz	109	sociale	diffamazione	s	1298.8000000000002	1	
38	1	Cz	110	sociale	gentilezza	s	873.5999999999999	1	
38	1	Cz	111	quantità	enormità	q	1073.5	1	
38	1	Cz	112	sociale	complotto	s	1825.7999999999997	1	
19	1	Cz	1	quantità	socievolezza	s	849.7000000000003	1	
19	1	Cz	2	quantità	grossezza	q	1010.5999999999999	1	
19	1	Cz	3	quantità	emarginazione	s	1100.6	1	
19	1	Cz	4	sociale	cospirazione	s	971.3000000000002	1	
19	1	Cz	5	quantità	mole	q	927.5999999999999	1	
19	1	Cz	6	quantità	sudditanza	s	917.0	1	
19	1	Cz	7	quantità	alleanza	s	1227.1	1	
19	1	Cz	8	sociale	tonnellata	q	1108.5	1	
19	1	Cz	9	sociale	complotto	s	923.2000000000003	1	
19	1	Cz	10	quantità	competizione	s	1017.3000000000002	1	
19	1	Cz	11	quantità	fascino	s	907.4000000000001	1	
19	1	Cz	12	sociale	etnia	s	978.0999999999999	1	
19	1	Cz	13	sociale	accumulo	q	805.5999999999999	1	
19	1	Cz	14	sociale	dispetto	s	912.4000000000001	1	
19	1	Cz	15	sociale	diffamazione	s	902.4000000000001	1	
19	1	Cz	16	sociale	addizione	q	1061.2000000000003	1	
19	1	Cz	17	sociale	carenza	q	933.4000000000001	1	
19	1	Cz	18	sociale	tradizione	s	858.7000000000003	1	
19	1	Cz	19	sociale	allargamento	q	1915.6	1	
19	1	Cz	20	quantità	accumulo	q	1033.7000000000003	1	
19	1	Cz	21	sociale	servitù	s	707.2000000000003	1	
19	1	Cz	22	sociale	socievolezza	s	929.8000000000002	1	
19	1	Cz	23	quantità	relazione	s	775.3000000000002	1	
19	1	Cz	24	quantità	catasta	q	1251.3000000000002	1	
19	1	Cz	25	quantità	gentilezza	s	1076.2000000000003	1	
19	1	Cz	26	sociale	catasta	q	883.5999999999999	0	
19	1	Cz	27	quantità	diminuzione	q	1082.9	1	
19	1	Cz	28	sociale	accrescimento	q	1066.4	1	
19	1	Cz	29	quantità	quintale	q	762.5999999999999	1	
19	1	Cz	30	sociale	plebe	s	806.5999999999999	1	
19	1	Cz	31	sociale	sfacciataggine	s	1017.3000000000002	1	
19	1	Cz	32	quantità	enormità	q	1531.4	1	
19	1	Cz	33	quantità	nomea	s	2008.9	1	
19	1	Cz	34	quantità	tonnellata	q	755.0	1	
19	1	Cz	35	sociale	infamia	s	1247.8000000000002	1	
19	1	Cz	36	sociale	quintale	q	784.5	1	
19	1	Cz	37	sociale	enormità	q	1051.9	1	
19	1	Cz	38	quantità	decremento	q	1196.8000000000002	1	
19	1	Cz	39	quantità	complotto	s	1295.6	1	
19	1	Cz	40	sociale	cumulo	q	1382.2000000000003	1	
19	1	Cz	41	sociale	penuria	q	1089.7000000000003	0	
19	1	Cz	42	quantità	altruismo	s	1569.3000000000002	1	
19	1	Cz	43	sociale	dilatazione	q	1117.4	1	
19	1	Cz	44	quantità	immensità	q	907.3000000000002	1	
19	1	Cz	45	quantità	lusinga	s	954.2000000000003	1	
19	1	Cz	46	sociale	estensione	q	1719.0	1	
19	1	Cz	47	sociale	scherzo	s	925.0	1	
19	1	Cz	48	sociale	stazza	q	1187.1	1	
19	1	Cz	49	sociale	sudditanza	s	854.7000000000003	1	
19	1	Cz	50	quantità	espansione	q	1063.4	1	
19	1	Cz	51	quantità	dilatazione	q	991.5	1	
19	1	Cz	52	quantità	sfacciataggine	s	1130.9	1	
19	1	Cz	53	sociale	rivalità	s	1384.4	1	
19	1	Cz	54	sociale	grandezza	q	1891.7000000000003	1	
19	1	Cz	55	quantità	plebe	s	803.3000000000002	1	
19	1	Cz	56	quantità	allargamento	q	813.9000000000001	1	
19	1	Cz	57	sociale	relazione	s	2200.0000000000005	1	
19	1	Cz	58	quantità	cumulo	q	762.8000000000002	1	
19	1	Cz	59	sociale	patto	s	878.9000000000001	1	
19	1	Cz	60	quantità	stazza	q	1166.3000000000002	1	
19	1	Cz	61	quantità	servitù	s	794.4000000000001	1	
19	1	Cz	62	sociale	immensità	q	885.2000000000003	1	
19	1	Cz	63	sociale	riduzione	q	1556.7000000000003	1	
19	1	Cz	64	sociale	venerazione	s	1609.5	1	
19	1	Cz	65	quantità	dissenso	s	1563.5	1	
19	1	Cz	66	sociale	incremento	q	823.8000000000002	1	
19	1	Cz	67	sociale	offesa	s	785.7000000000003	1	
19	1	Cz	68	sociale	ingrandimento	q	1317.1	1	
19	1	Cz	69	sociale	grossezza	q	1619.4	1	
19	1	Cz	70	quantità	diffamazione	s	813.5	1	
19	1	Cz	71	sociale	competizione	s	719.5999999999999	1	
19	1	Cz	72	sociale	frazione	q	941.7000000000003	1	
19	1	Cz	73	quantità	estensione	q	787.0999999999999	1	
19	1	Cz	74	sociale	dissenso	s	878.4000000000001	1	
19	1	Cz	75	sociale	diminuzione	q	877.8000000000002	1	
19	1	Cz	76	sociale	lusinga	s	1429.4	1	
19	1	Cz	77	sociale	massa	q	1302.8000000000002	1	
19	1	Cz	78	quantità	addizione	q	1869.4	1	
19	1	Cz	79	quantità	grandezza	q	1349.6	1	
19	1	Cz	80	quantità	frazione	q	874.3000000000002	1	
19	1	Cz	81	quantità	rivalità	s	762.5	1	
19	1	Cz	82	quantità	carenza	q	1846.6	1	
19	1	Cz	83	quantità	notorietà	s	1023.5	1	
19	1	Cz	84	quantità	carico	q	1153.6	1	
19	1	Cz	85	quantità	porzione	q	1174.2000000000003	1	
19	1	Cz	86	quantità	tradizione	s	1050.4	1	
19	1	Cz	87	sociale	notorietà	s	1547.2000000000003	1	
19	1	Cz	88	sociale	carico	q	2279.9	1	
19	1	Cz	89	quantità	incremento	q	615.3000000000002	1	
19	1	Cz	90	sociale	alleanza	s	753.4000000000001	1	
19	1	Cz	91	sociale	espansione	q	750.0999999999999	1	
19	1	Cz	92	sociale	nomea	s	1251.0	1	
19	1	Cz	93	sociale	gentilezza	s	1539.7000000000003	1	
19	1	Cz	94	quantità	dispetto	s	729.3000000000002	1	
19	1	Cz	95	quantità	ingrandimento	q	902.7000000000003	1	
19	1	Cz	96	quantità	patto	s	1509.4	1	
19	1	Cz	97	quantità	scherzo	s	963.5	1	
19	1	Cz	98	sociale	mole	q	807.5999999999999	1	
19	1	Cz	99	quantità	riduzione	q	1282.3000000000002	0	
19	1	Cz	100	sociale	porzione	q	1705.8000000000002	1	
19	1	Cz	101	sociale	emarginazione	s	912.5	1	
19	1	Cz	102	quantità	cospirazione	s	846.5999999999999	1	
19	1	Cz	103	quantità	etnia	s	711.3000000000002	1	
19	1	Cz	104	quantità	infamia	s	1205.6	1	
19	1	Cz	105	sociale	decremento	q	576.3000000000002	0	
19	1	Cz	106	quantità	massa	q	811.5999999999999	1	
19	1	Cz	107	quantità	offesa	s	717.7000000000003	1	
19	1	Cz	108	quantità	accrescimento	q	835.9000000000001	1	
19	1	Cz	109	quantità	venerazione	s	1101.2000000000003	1	
19	1	Cz	110	sociale	altruismo	s	844.0999999999999	1	
19	1	Cz	111	quantità	penuria	q	1292.7000000000003	0	
19	1	Cz	112	sociale	fascino	s	2915.6	1	
15	1	rSATL	1	sociale	tonnellata	q	606.5	1	
15	1	rSATL	2	quantità	etnia	s	561.4000000000001	1	
15	1	rSATL	3	quantità	servitù	s	549.4000000000001	0	
15	1	rSATL	4	quantità	plebe	s	730.3000000000002	1	
15	1	rSATL	5	quantità	diminuzione	q	831.7000000000003	1	
15	1	rSATL	6	quantità	porzione	q	833.0999999999999	1	
15	1	rSATL	7	quantità	espansione	q	602.4000000000001	0	
15	1	rSATL	8	quantità	rivalità	s	653.3000000000002	1	
15	1	rSATL	9	sociale	complotto	s	854.0	1	
15	1	rSATL	10	sociale	frazione	q	726.7000000000003	1	
15	1	rSATL	11	quantità	penuria	q	948.2000000000003	0	
15	1	rSATL	12	sociale	competizione	s	745.0	1	
15	1	rSATL	13	quantità	grossezza	q	749.8000000000002	1	
15	1	rSATL	14	quantità	quintale	q	770.4000000000001	1	
15	1	rSATL	15	sociale	accumulo	q	718.5999999999999	1	
15	1	rSATL	16	quantità	ingrandimento	q	676.7000000000003	1	
15	1	rSATL	17	quantità	allargamento	q	692.0	1	
15	1	rSATL	18	quantità	gentilezza	s	619.5999999999999	1	
15	1	rSATL	19	quantità	dissenso	s	917.7000000000003	1	
15	1	rSATL	20	quantità	immensità	q	771.8000000000002	1	
15	1	rSATL	21	quantità	carico	q	655.8000000000002	1	
15	1	rSATL	22	sociale	decremento	q	928.5	0	
15	1	rSATL	23	sociale	massa	q	597.9000000000001	1	
15	1	rSATL	24	quantità	altruismo	s	672.7000000000003	1	
15	1	rSATL	25	quantità	riduzione	q	696.7000000000003	1	
15	1	rSATL	26	sociale	diminuzione	q	671.5	1	
15	1	rSATL	27	sociale	grandezza	q	591.7000000000003	1	
15	1	rSATL	28	quantità	accrescimento	q	755.0999999999999	0	
15	1	rSATL	29	sociale	etnia	s	647.9000000000001	1	
15	1	rSATL	30	quantità	competizione	s	840.5	0	
15	1	rSATL	31	quantità	socievolezza	s	754.0999999999999	1	
15	1	rSATL	32	sociale	plebe	s	678.8000000000002	1	
15	1	rSATL	33	quantità	infamia	s	678.0999999999999	1	
15	1	rSATL	34	sociale	grossezza	q	709.5	1	
15	1	rSATL	35	quantità	decremento	q	923.5999999999999	0	
15	1	rSATL	36	quantità	massa	q	649.8000000000002	1	
15	1	rSATL	37	quantità	patto	s	722.7000000000003	1	
15	1	rSATL	38	sociale	allargamento	q	664.7000000000003	1	
15	1	rSATL	39	sociale	riduzione	q	1432.8000000000002	1	
15	1	rSATL	40	quantità	frazione	q	810.0999999999999	0	
15	1	rSATL	41	quantità	mole	q	1100.2000000000003	1	
15	1	rSATL	42	sociale	infamia	s	675.0	1	
15	1	rSATL	43	sociale	addizione	q	619.2000000000003	1	
15	1	rSATL	44	quantità	addizione	q	661.2000000000003	1	
15	1	rSATL	45	sociale	servitù	s	877.3000000000002	1	
15	1	rSATL	46	quantità	tonnellata	q	612.8000000000002	1	
15	1	rSATL	47	quantità	incremento	q	670.9000000000001	1	
15	1	rSATL	48	sociale	enormità	q	719.0	1	
15	1	rSATL	49	quantità	tradizione	s	772.9000000000001	0	
15	1	rSATL	50	quantità	sudditanza	s	777.0	1	
15	1	rSATL	51	sociale	estensione	q	812.5	1	
15	1	rSATL	52	quantità	offesa	s	998.7000000000003	0	
15	1	rSATL	53	sociale	alleanza	s	849.3000000000002	1	
15	1	rSATL	54	quantità	notorietà	s	842.2000000000003	1	
15	1	rSATL	55	sociale	catasta	q	795.7000000000003	1	
15	1	rSATL	56	sociale	cumulo	q	750.4000000000001	1	
15	1	rSATL	57	quantità	emarginazione	s	859.0	1	
15	1	rSATL	58	sociale	carico	q	667.2000000000003	1	
15	1	rSATL	59	sociale	gentilezza	s	731.2000000000003	1	
15	1	rSATL	60	sociale	emarginazione	s	1104.6	1	
15	1	rSATL	61	sociale	quintale	q	607.5	1	
15	1	rSATL	62	sociale	altruismo	s	650.3000000000002	1	
15	1	rSATL	63	sociale	offesa	s	906.9000000000001	1	
15	1	rSATL	64	sociale	immensità	q	809.8000000000002	1	
15	1	rSATL	65	quantità	stazza	q	1123.9	1	
15	1	rSATL	66	sociale	carenza	q	1346.0	0	
15	1	rSATL	67	quantità	relazione	s	782.8000000000002	1	
15	1	rSATL	68	quantità	fascino	s	754.0999999999999	1	
15	1	rSATL	69	sociale	sudditanza	s	895.0	1	
15	1	rSATL	70	sociale	porzione	q	741.8000000000002	1	
15	1	rSATL	71	quantità	carenza	q	731.0	0	
15	1	rSATL	72	quantità	diffamazione	s	912.5999999999999	1	
15	1	rSATL	73	quantità	complotto	s	710.7000000000003	1	
15	1	rSATL	74	sociale	penuria	q	940.8000000000002	1	
15	1	rSATL	75	sociale	dilatazione	q	1146.1	0	
15	1	rSATL	76	sociale	mole	q	599.0	1	
15	1	rSATL	77	sociale	fascino	s	657.7000000000003	1	
15	1	rSATL	78	quantità	lusinga	s	698.5	1	
15	1	rSATL	79	sociale	tradizione	s	737.0999999999999	1	
15	1	rSATL	80	sociale	cospirazione	s	894.7000000000003	1	
15	1	rSATL	81	sociale	rivalità	s	645.4000000000001	1	
15	1	rSATL	82	sociale	espansione	q	630.0999999999999	0	
15	1	rSATL	83	quantità	sfacciataggine	s	1175.6	1	
15	1	rSATL	84	sociale	scherzo	s	595.0999999999999	1	
15	1	rSATL	85	sociale	dispetto	s	725.8000000000002	1	
15	1	rSATL	86	quantità	nomea	s	827.2000000000003	1	
15	1	rSATL	87	sociale	lusinga	s	580.5	1	
15	1	rSATL	88	sociale	diffamazione	s	768.0999999999999	1	
15	1	rSATL	89	quantità	dilatazione	q	764.2000000000003	1	
15	1	rSATL	90	quantità	dispetto	s	672.3000000000002	1	
15	1	rSATL	91	quantità	cumulo	q	632.4000000000001	1	
15	1	rSATL	92	quantità	enormità	q	769.5999999999999	1	
15	1	rSATL	93	quantità	cospirazione	s	893.7000000000003	1	
15	1	rSATL	94	sociale	nomea	s	660.5999999999999	1	
15	1	rSATL	95	quantità	venerazione	s	1012.5999999999999	1	
15	1	rSATL	96	quantità	scherzo	s	646.7000000000003	1	
15	1	rSATL	97	sociale	ingrandimento	q	767.5999999999999	1	
15	1	rSATL	98	quantità	catasta	q	587.7000000000003	1	
15	1	rSATL	99	sociale	incremento	q	615.0999999999999	1	
15	1	rSATL	100	quantità	estensione	q	673.0	0	
15	1	rSATL	101	sociale	accrescimento	q	665.0999999999999	1	
15	1	rSATL	102	sociale	stazza	q	585.3000000000002	1	
15	1	rSATL	103	sociale	sfacciataggine	s	724.5999999999999	0	
15	1	rSATL	104	sociale	relazione	s	810.9000000000001	1	
15	1	rSATL	105	quantità	alleanza	s	572.9000000000001	1	
15	1	rSATL	106	quantità	grandezza	q	792.9000000000001	1	
15	1	rSATL	107	sociale	socievolezza	s	1235.8000000000002	1	
15	1	rSATL	108	sociale	venerazione	s	709.2000000000003	1	
15	1	rSATL	109	quantità	accumulo	q	587.3000000000002	1	
15	1	rSATL	110	sociale	notorietà	s	742.8000000000002	0	
15	1	rSATL	111	sociale	patto	s	667.5	1	
15	1	rSATL	112	sociale	dissenso	s	867.5999999999999	1	
34	2	rIPS	1	quantità	decremento	q	986.8000000000002	1	
34	2	rIPS	2	sociale	venerazione	s	878.3000000000002	1	
34	2	rIPS	3	quantità	sudditanza	s	781.7000000000003	1	
34	2	rIPS	4	quantità	alleanza	s	841.2000000000003	1	
34	2	rIPS	5	sociale	notorietà	s	762.5999999999999	1	
34	2	rIPS	6	sociale	dilatazione	q	942.5	0	
34	2	rIPS	7	sociale	emarginazione	s	723.4000000000001	1	
34	2	rIPS	8	sociale	relazione	s	721.5	1	
34	2	rIPS	9	quantità	notorietà	s	847.5999999999999	1	
34	2	rIPS	10	quantità	scherzo	s	728.2000000000003	1	
34	2	rIPS	11	quantità	dilatazione	q	1237.6	0	
34	2	rIPS	12	sociale	fascino	s	943.0	1	
34	2	rIPS	13	sociale	infamia	s	859.8000000000002	1	
34	2	rIPS	14	quantità	stazza	q	812.0	1	
34	2	rIPS	15	sociale	competizione	s	758.0	1	
34	2	rIPS	16	quantità	socievolezza	s	914.7000000000003	1	
34	2	rIPS	17	sociale	porzione	q	841.0	1	
34	2	rIPS	18	quantità	riduzione	q	698.3000000000002	1	
34	2	rIPS	19	sociale	catasta	q	961.0999999999999	1	
34	2	rIPS	20	sociale	quintale	q	829.0999999999999	1	
34	2	rIPS	21	quantità	quintale	q	766.5999999999999	1	
34	2	rIPS	22	quantità	competizione	s	850.7000000000003	1	
34	2	rIPS	23	quantità	patto	s	1059.4	1	
34	2	rIPS	24	quantità	penuria	q	1027.6	1	
34	2	rIPS	25	quantità	relazione	s	812.9000000000001	1	
34	2	rIPS	26	quantità	altruismo	s	759.0999999999999	1	
34	2	rIPS	27	sociale	cumulo	q	779.0	1	
34	2	rIPS	28	quantità	nomea	s	814.5999999999999	1	
34	2	rIPS	29	sociale	frazione	q	784.5	1	
34	2	rIPS	30	quantità	accumulo	q	732.0999999999999	1	
34	2	rIPS	31	sociale	estensione	q	1057.5	1	
34	2	rIPS	32	sociale	espansione	q	1258.2000000000003	0	
34	2	rIPS	33	quantità	rivalità	s	923.0	1	
34	2	rIPS	34	sociale	incremento	q	865.0	1	
34	2	rIPS	35	quantità	sfacciataggine	s	1081.2000000000003	1	
34	2	rIPS	36	quantità	fascino	s	728.5999999999999	1	
34	2	rIPS	37	quantità	massa	q	918.0	1	
34	2	rIPS	38	quantità	infamia	s	732.0999999999999	1	
34	2	rIPS	39	sociale	plebe	s	729.5	1	
34	2	rIPS	40	quantità	dispetto	s	798.8000000000002	1	
34	2	rIPS	41	quantità	accrescimento	q	1033.7000000000003	1	
34	2	rIPS	42	sociale	nomea	s	707.2000000000003	1	
34	2	rIPS	43	sociale	scherzo	s	713.9000000000001	1	
34	2	rIPS	44	sociale	diminuzione	q	728.0	1	
34	2	rIPS	45	quantità	tonnellata	q	749.3000000000002	1	
34	2	rIPS	46	quantità	enormità	q	786.0	1	
34	2	rIPS	47	quantità	diffamazione	s	757.4000000000001	1	
34	2	rIPS	48	sociale	diffamazione	s	794.3000000000002	1	
34	2	rIPS	49	sociale	carenza	q	725.0999999999999	1	
34	2	rIPS	50	quantità	allargamento	q	1203.0	1	
34	2	rIPS	51	sociale	ingrandimento	q	1373.9	1	
34	2	rIPS	52	sociale	complotto	s	689.9000000000001	1	
34	2	rIPS	53	sociale	servitù	s	777.5	1	
34	2	rIPS	54	sociale	sfacciataggine	s	908.7000000000003	1	
34	2	rIPS	55	quantità	dissenso	s	763.5	1	
34	2	rIPS	56	quantità	frazione	q	735.5999999999999	1	
34	2	rIPS	57	quantità	etnia	s	853.0	1	
34	2	rIPS	58	quantità	espansione	q	1133.9	0	
34	2	rIPS	59	quantità	carenza	q	1155.3000000000002	1	
34	2	rIPS	60	sociale	immensità	q	1056.0	0	
34	2	rIPS	61	quantità	complotto	s	720.7000000000003	1	
34	2	rIPS	62	quantità	immensità	q	710.9000000000001	0	
34	2	rIPS	63	sociale	tonnellata	q	724.9000000000001	1	
34	2	rIPS	64	sociale	grandezza	q	763.0999999999999	1	
34	2	rIPS	65	quantità	ingrandimento	q	967.0	1	
34	2	rIPS	66	sociale	sudditanza	s	891.0999999999999	1	
34	2	rIPS	67	sociale	carico	q	746.5	1	
34	2	rIPS	68	quantità	incremento	q	775.3000000000002	1	
34	2	rIPS	69	quantità	emarginazione	s	659.5	1	
34	2	rIPS	70	quantità	plebe	s	779.5	1	
34	2	rIPS	71	sociale	accumulo	q	798.9000000000001	1	
34	2	rIPS	72	sociale	gentilezza	s	697.8000000000002	1	
34	2	rIPS	73	sociale	alleanza	s	896.5	1	
34	2	rIPS	74	quantità	venerazione	s	767.3000000000002	1	
34	2	rIPS	75	quantità	diminuzione	q	755.2000000000003	1	
34	2	rIPS	76	sociale	rivalità	s	816.0	1	
34	2	rIPS	77	quantità	mole	q	722.0999999999999	1	
34	2	rIPS	78	sociale	mole	q	680.3000000000002	1	
34	2	rIPS	79	sociale	altruismo	s	999.5	1	
34	2	rIPS	80	sociale	socievolezza	s	802.3000000000002	1	
34	2	rIPS	81	sociale	tradizione	s	765.0999999999999	1	
34	2	rIPS	82	sociale	allargamento	q	1161.3000000000002	0	
34	2	rIPS	83	quantità	cumulo	q	685.3000000000002	1	
